lat_center,lon_center,lat_bin,lon_bin,grid_id
21.0057095,91.98603233418383,52,3,52_3
21.0057095,91.99442802295933,52,4,52_4
21.0057095,92.00282371173482,52,5,52_5
21.0057095,92.0112194005103,52,6,52_6
21.0057095,92.0196150892858,52,7,52_7
21.0057095,92.02801077806129,52,8,52_8
21.0057095,92.03640646683678,52,9,52_9
21.0057095,92.04480215561226,52,10,52_10
21.0057095,92.05319784438775,52,11,52_11
21.0057095,92.06159353316325,52,12,52_12
21.0057095,92.06998922193873,52,13,52_13
21.0057095,92.07838491071422,52,14,52_14
21.0057095,92.08678059948971,52,15,52_15
21.0057095,92.0951762882652,52,16,52_16
21.0057095,92.10357197704069,52,17,52_17
21.0057095,92.11196766581618,52,18,52_18
21.0057095,92.12036335459166,52,19,52_19
21.0057095,92.12875904336715,52,20,52_20
21.0057095,92.13715473214265,52,21,52_21
21.0057095,92.14555042091814,52,22,52_22
21.0057095,92.15394610969362,52,23,52_23
21.0057095,92.16234179846911,52,24,52_24
21.0057095,92.17073748724461,52,25,52_25
21.0057095,92.17913317602009,52,26,52_26
21.0057095,92.18752886479558,52,27,52_27
21.0057095,92.19592455357107,52,28,52_28
21.0057095,92.20432024234655,52,29,52_29
21.0057095,92.21271593112205,52,30,52_30
21.0057095,92.22111161989754,52,31,52_31
21.0057095,92.22950730867304,52,32,52_32
21.0057095,92.23790299744851,52,33,52_33
21.0057095,92.24629868622401,52,34,52_34
21.0057095,92.2546943749995,52,35,52_35
21.0057095,92.26309006377498,52,36,52_36
21.0057095,92.27148575255048,52,37,52_37
21.0057095,92.27988144132597,52,38,52_38
21.0057095,92.28827713010145,52,39,52_39
21.0057095,92.29667281887694,52,40,52_40
21.0057095,92.30506850765244,52,41,52_41
21.0057095,92.31346419642792,52,42,52_42
21.0057095,92.32185988520341,52,43,52_43
21.0057095,92.3302555739789,52,44,52_44
21.0057095,92.3386512627544,52,45,52_45
21.0057095,92.34704695152988,52,46,52_46
21.0057095,92.35544264030537,52,47,52_47
21.0057095,92.36383832908086,52,48,52_48
21.0057095,92.37223401785634,52,49,52_49
21.0057095,92.38062970663184,52,50,52_50
21.0057095,92.38902539540733,52,51,52_51
21.0057095,92.39742108418281,52,52,52_52
21.0057095,92.4058167729583,52,53,52_53
21.0057095,92.4142124617338,52,54,52_54
21.0057095,92.42260815050928,52,55,52_55
21.0147025,91.96924095663286,53,1,53_1
21.0147025,91.97763664540835,53,2,53_2
21.0147025,91.98603233418383,53,3,53_3
21.0147025,91.99442802295933,53,4,53_4
21.0147025,92.00282371173482,53,5,53_5
21.0147025,92.0112194005103,53,6,53_6
21.0147025,92.0196150892858,53,7,53_7
21.0147025,92.02801077806129,53,8,53_8
21.0147025,92.03640646683678,53,9,53_9
21.0147025,92.04480215561226,53,10,53_10
21.0147025,92.05319784438775,53,11,53_11
21.0147025,92.06159353316325,53,12,53_12
21.0147025,92.06998922193873,53,13,53_13
21.0147025,92.07838491071422,53,14,53_14
21.0147025,92.08678059948971,53,15,53_15
21.0147025,92.0951762882652,53,16,53_16
21.0147025,92.10357197704069,53,17,53_17
21.0147025,92.11196766581618,53,18,53_18
21.0147025,92.12036335459166,53,19,53_19
21.0147025,92.12875904336715,53,20,53_20
21.0147025,92.13715473214265,53,21,53_21
21.0147025,92.14555042091814,53,22,53_22
21.0147025,92.15394610969362,53,23,53_23
21.0147025,92.16234179846911,53,24,53_24
21.0147025,92.17073748724461,53,25,53_25
21.0147025,92.17913317602009,53,26,53_26
21.0147025,92.18752886479558,53,27,53_27
21.0147025,92.19592455357107,53,28,53_28
21.0147025,92.20432024234655,53,29,53_29
21.0147025,92.21271593112205,53,30,53_30
21.0147025,92.22111161989754,53,31,53_31
21.0147025,92.22950730867304,53,32,53_32
21.0147025,92.23790299744851,53,33,53_33
21.0147025,92.24629868622401,53,34,53_34
21.0147025,92.2546943749995,53,35,53_35
21.0147025,92.26309006377498,53,36,53_36
21.0147025,92.27148575255048,53,37,53_37
21.0147025,92.27988144132597,53,38,53_38
21.0147025,92.28827713010145,53,39,53_39
21.0147025,92.29667281887694,53,40,53_40
21.0147025,92.30506850765244,53,41,53_41
21.0147025,92.31346419642792,53,42,53_42
21.0147025,92.32185988520341,53,43,53_43
21.0147025,92.3302555739789,53,44,53_44
21.0147025,92.3386512627544,53,45,53_45
21.0147025,92.34704695152988,53,46,53_46
21.0147025,92.35544264030537,53,47,53_47
21.0147025,92.36383832908086,53,48,53_48
21.0147025,92.37223401785634,53,49,53_49
21.0147025,92.38062970663184,53,50,53_50
21.0147025,92.38902539540733,53,51,53_51
21.0147025,92.39742108418281,53,52,53_52
21.0147025,92.4058167729583,53,53,53_53
21.0147025,92.4142124617338,53,54,53_54
21.0147025,92.42260815050928,53,55,53_55
21.0236955,91.96924095663286,54,1,54_1
21.0236955,91.97763664540835,54,2,54_2
21.0236955,91.98603233418383,54,3,54_3
21.0236955,91.99442802295933,54,4,54_4
21.0236955,92.00282371173482,54,5,54_5
21.0236955,92.0112194005103,54,6,54_6
21.0236955,92.0196150892858,54,7,54_7
21.0236955,92.02801077806129,54,8,54_8
21.0236955,92.03640646683678,54,9,54_9
21.0236955,92.04480215561226,54,10,54_10
21.0236955,92.05319784438775,54,11,54_11
21.0236955,92.06159353316325,54,12,54_12
21.0236955,92.06998922193873,54,13,54_13
21.0236955,92.07838491071422,54,14,54_14
21.0236955,92.08678059948971,54,15,54_15
21.0236955,92.0951762882652,54,16,54_16
21.0236955,92.10357197704069,54,17,54_17
21.0236955,92.11196766581618,54,18,54_18
21.0236955,92.12036335459166,54,19,54_19
21.0236955,92.12875904336715,54,20,54_20
21.0236955,92.13715473214265,54,21,54_21
21.0236955,92.14555042091814,54,22,54_22
21.0236955,92.15394610969362,54,23,54_23
21.0236955,92.16234179846911,54,24,54_24
21.0236955,92.17073748724461,54,25,54_25
21.0236955,92.17913317602009,54,26,54_26
21.0236955,92.18752886479558,54,27,54_27
21.0236955,92.19592455357107,54,28,54_28
21.0236955,92.20432024234655,54,29,54_29
21.0236955,92.21271593112205,54,30,54_30
21.0236955,92.22111161989754,54,31,54_31
21.0236955,92.22950730867304,54,32,54_32
21.0236955,92.23790299744851,54,33,54_33
21.0236955,92.24629868622401,54,34,54_34
21.0236955,92.2546943749995,54,35,54_35
21.0236955,92.26309006377498,54,36,54_36
21.0236955,92.27148575255048,54,37,54_37
21.0236955,92.27988144132597,54,38,54_38
21.0236955,92.28827713010145,54,39,54_39
21.0236955,92.29667281887694,54,40,54_40
21.0236955,92.30506850765244,54,41,54_41
21.0236955,92.31346419642792,54,42,54_42
21.0236955,92.32185988520341,54,43,54_43
21.0236955,92.3302555739789,54,44,54_44
21.0236955,92.3386512627544,54,45,54_45
21.0236955,92.34704695152988,54,46,54_46
21.0236955,92.35544264030537,54,47,54_47
21.0236955,92.36383832908086,54,48,54_48
21.0236955,92.37223401785634,54,49,54_49
21.0236955,92.38062970663184,54,50,54_50
21.0236955,92.38902539540733,54,51,54_51
21.0236955,92.39742108418281,54,52,54_52
21.0236955,92.4058167729583,54,53,54_53
21.0236955,92.4142124617338,54,54,54_54
21.0236955,92.42260815050928,54,55,54_55
21.0326885,91.96924095663286,55,1,55_1
21.0326885,91.97763664540835,55,2,55_2
21.0326885,91.98603233418383,55,3,55_3
21.0326885,91.99442802295933,55,4,55_4
21.0326885,92.00282371173482,55,5,55_5
21.0326885,92.0112194005103,55,6,55_6
21.0326885,92.0196150892858,55,7,55_7
21.0326885,92.02801077806129,55,8,55_8
21.0326885,92.03640646683678,55,9,55_9
21.0326885,92.04480215561226,55,10,55_10
21.0326885,92.05319784438775,55,11,55_11
21.0326885,92.06159353316325,55,12,55_12
21.0326885,92.06998922193873,55,13,55_13
21.0326885,92.07838491071422,55,14,55_14
21.0326885,92.08678059948971,55,15,55_15
21.0326885,92.0951762882652,55,16,55_16
21.0326885,92.10357197704069,55,17,55_17
21.0326885,92.11196766581618,55,18,55_18
21.0326885,92.12036335459166,55,19,55_19
21.0326885,92.12875904336715,55,20,55_20
21.0326885,92.13715473214265,55,21,55_21
21.0326885,92.14555042091814,55,22,55_22
21.0326885,92.15394610969362,55,23,55_23
21.0326885,92.16234179846911,55,24,55_24
21.0326885,92.17073748724461,55,25,55_25
21.0326885,92.17913317602009,55,26,55_26
21.0326885,92.18752886479558,55,27,55_27
21.0326885,92.19592455357107,55,28,55_28
21.0326885,92.20432024234655,55,29,55_29
21.0326885,92.21271593112205,55,30,55_30
21.0326885,92.22111161989754,55,31,55_31
21.0326885,92.22950730867304,55,32,55_32
21.0326885,92.23790299744851,55,33,55_33
21.0326885,92.24629868622401,55,34,55_34
21.0326885,92.2546943749995,55,35,55_35
21.0326885,92.26309006377498,55,36,55_36
21.0326885,92.27148575255048,55,37,55_37
21.0326885,92.27988144132597,55,38,55_38
21.0326885,92.28827713010145,55,39,55_39
21.0326885,92.29667281887694,55,40,55_40
21.0326885,92.30506850765244,55,41,55_41
21.0326885,92.31346419642792,55,42,55_42
21.0326885,92.32185988520341,55,43,55_43
21.0326885,92.3302555739789,55,44,55_44
21.0326885,92.3386512627544,55,45,55_45
21.0326885,92.34704695152988,55,46,55_46
21.0326885,92.35544264030537,55,47,55_47
21.0326885,92.36383832908086,55,48,55_48
21.0326885,92.37223401785634,55,49,55_49
21.0326885,92.38062970663184,55,50,55_50
21.0326885,92.38902539540733,55,51,55_51
21.0326885,92.39742108418281,55,52,55_52
21.0326885,92.4058167729583,55,53,55_53
21.0326885,92.4142124617338,55,54,55_54
21.0326885,92.42260815050928,55,55,55_55
21.0416815,91.96924095663286,56,1,56_1
21.0416815,91.97763664540835,56,2,56_2
21.0416815,91.98603233418383,56,3,56_3
21.0416815,91.99442802295933,56,4,56_4
21.0416815,92.00282371173482,56,5,56_5
21.0416815,92.0112194005103,56,6,56_6
21.0416815,92.0196150892858,56,7,56_7
21.0416815,92.02801077806129,56,8,56_8
21.0416815,92.03640646683678,56,9,56_9
21.0416815,92.04480215561226,56,10,56_10
21.0416815,92.05319784438775,56,11,56_11
21.0416815,92.06159353316325,56,12,56_12
21.0416815,92.06998922193873,56,13,56_13
21.0416815,92.07838491071422,56,14,56_14
21.0416815,92.08678059948971,56,15,56_15
21.0416815,92.0951762882652,56,16,56_16
21.0416815,92.10357197704069,56,17,56_17
21.0416815,92.11196766581618,56,18,56_18
21.0416815,92.12036335459166,56,19,56_19
21.0416815,92.12875904336715,56,20,56_20
21.0416815,92.13715473214265,56,21,56_21
21.0416815,92.14555042091814,56,22,56_22
21.0416815,92.15394610969362,56,23,56_23
21.0416815,92.16234179846911,56,24,56_24
21.0416815,92.17073748724461,56,25,56_25
21.0416815,92.17913317602009,56,26,56_26
21.0416815,92.18752886479558,56,27,56_27
21.0416815,92.19592455357107,56,28,56_28
21.0416815,92.20432024234655,56,29,56_29
21.0416815,92.21271593112205,56,30,56_30
21.0416815,92.22111161989754,56,31,56_31
21.0416815,92.22950730867304,56,32,56_32
21.0416815,92.23790299744851,56,33,56_33
21.0416815,92.24629868622401,56,34,56_34
21.0416815,92.2546943749995,56,35,56_35
21.0416815,92.26309006377498,56,36,56_36
21.0416815,92.27148575255048,56,37,56_37
21.0416815,92.27988144132597,56,38,56_38
21.0416815,92.28827713010145,56,39,56_39
21.0416815,92.29667281887694,56,40,56_40
21.0416815,92.30506850765244,56,41,56_41
21.0416815,92.31346419642792,56,42,56_42
21.0416815,92.32185988520341,56,43,56_43
21.0416815,92.3302555739789,56,44,56_44
21.0416815,92.3386512627544,56,45,56_45
21.0416815,92.34704695152988,56,46,56_46
21.0416815,92.35544264030537,56,47,56_47
21.0416815,92.36383832908086,56,48,56_48
21.0416815,92.37223401785634,56,49,56_49
21.0416815,92.38062970663184,56,50,56_50
21.0416815,92.38902539540733,56,51,56_51
21.0416815,92.39742108418281,56,52,56_52
21.0416815,92.4058167729583,56,53,56_53
21.0416815,92.4142124617338,56,54,56_54
21.0416815,92.42260815050928,56,55,56_55
21.0506745,91.96924095663286,57,1,57_1
21.0506745,91.97763664540835,57,2,57_2
21.0506745,91.98603233418383,57,3,57_3
21.0506745,91.99442802295933,57,4,57_4
21.0506745,92.00282371173482,57,5,57_5
21.0506745,92.0112194005103,57,6,57_6
21.0506745,92.0196150892858,57,7,57_7
21.0506745,92.02801077806129,57,8,57_8
21.0506745,92.03640646683678,57,9,57_9
21.0506745,92.04480215561226,57,10,57_10
21.0506745,92.05319784438775,57,11,57_11
21.0506745,92.06159353316325,57,12,57_12
21.0506745,92.06998922193873,57,13,57_13
21.0506745,92.07838491071422,57,14,57_14
21.0506745,92.08678059948971,57,15,57_15
21.0506745,92.0951762882652,57,16,57_16
21.0506745,92.10357197704069,57,17,57_17
21.0506745,92.11196766581618,57,18,57_18
21.0506745,92.12036335459166,57,19,57_19
21.0506745,92.12875904336715,57,20,57_20
21.0506745,92.13715473214265,57,21,57_21
21.0506745,92.14555042091814,57,22,57_22
21.0506745,92.15394610969362,57,23,57_23
21.0506745,92.16234179846911,57,24,57_24
21.0506745,92.17073748724461,57,25,57_25
21.0506745,92.17913317602009,57,26,57_26
21.0506745,92.18752886479558,57,27,57_27
21.0506745,92.19592455357107,57,28,57_28
21.0506745,92.20432024234655,57,29,57_29
21.0506745,92.21271593112205,57,30,57_30
21.0506745,92.22111161989754,57,31,57_31
21.0506745,92.22950730867304,57,32,57_32
21.0506745,92.23790299744851,57,33,57_33
21.0506745,92.24629868622401,57,34,57_34
21.0506745,92.2546943749995,57,35,57_35
21.0506745,92.26309006377498,57,36,57_36
21.0506745,92.27148575255048,57,37,57_37
21.0506745,92.27988144132597,57,38,57_38
21.0506745,92.28827713010145,57,39,57_39
21.0506745,92.29667281887694,57,40,57_40
21.0506745,92.30506850765244,57,41,57_41
21.0506745,92.31346419642792,57,42,57_42
21.0506745,92.32185988520341,57,43,57_43
21.0506745,92.3302555739789,57,44,57_44
21.0506745,92.3386512627544,57,45,57_45
21.0506745,92.34704695152988,57,46,57_46
21.0506745,92.35544264030537,57,47,57_47
21.0506745,92.36383832908086,57,48,57_48
21.0506745,92.37223401785634,57,49,57_49
21.0506745,92.38062970663184,57,50,57_50
21.0506745,92.38902539540733,57,51,57_51
21.0506745,92.39742108418281,57,52,57_52
21.0506745,92.4058167729583,57,53,57_53
21.0506745,92.4142124617338,57,54,57_54
21.0506745,92.42260815050928,57,55,57_55
21.0596675,91.96924095663286,58,1,58_1
21.0596675,91.97763664540835,58,2,58_2
21.0596675,91.98603233418383,58,3,58_3
21.0596675,91.99442802295933,58,4,58_4
21.0596675,92.00282371173482,58,5,58_5
21.0596675,92.0112194005103,58,6,58_6
21.0596675,92.0196150892858,58,7,58_7
21.0596675,92.02801077806129,58,8,58_8
21.0596675,92.03640646683678,58,9,58_9
21.0596675,92.04480215561226,58,10,58_10
21.0596675,92.05319784438775,58,11,58_11
21.0596675,92.06159353316325,58,12,58_12
21.0596675,92.06998922193873,58,13,58_13
21.0596675,92.07838491071422,58,14,58_14
21.0596675,92.08678059948971,58,15,58_15
21.0596675,92.0951762882652,58,16,58_16
21.0596675,92.10357197704069,58,17,58_17
21.0596675,92.11196766581618,58,18,58_18
21.0596675,92.12036335459166,58,19,58_19
21.0596675,92.12875904336715,58,20,58_20
21.0596675,92.13715473214265,58,21,58_21
21.0596675,92.14555042091814,58,22,58_22
21.0596675,92.15394610969362,58,23,58_23
21.0596675,92.16234179846911,58,24,58_24
21.0596675,92.17073748724461,58,25,58_25
21.0596675,92.17913317602009,58,26,58_26
21.0596675,92.18752886479558,58,27,58_27
21.0596675,92.19592455357107,58,28,58_28
21.0596675,92.20432024234655,58,29,58_29
21.0596675,92.21271593112205,58,30,58_30
21.0596675,92.22111161989754,58,31,58_31
21.0596675,92.22950730867304,58,32,58_32
21.0596675,92.23790299744851,58,33,58_33
21.0596675,92.24629868622401,58,34,58_34
21.0596675,92.2546943749995,58,35,58_35
21.0596675,92.26309006377498,58,36,58_36
21.0596675,92.27148575255048,58,37,58_37
21.0596675,92.27988144132597,58,38,58_38
21.0596675,92.28827713010145,58,39,58_39
21.0596675,92.29667281887694,58,40,58_40
21.0596675,92.30506850765244,58,41,58_41
21.0596675,92.31346419642792,58,42,58_42
21.0596675,92.32185988520341,58,43,58_43
21.0596675,92.3302555739789,58,44,58_44
21.0596675,92.3386512627544,58,45,58_45
21.0596675,92.34704695152988,58,46,58_46
21.0596675,92.35544264030537,58,47,58_47
21.0596675,92.36383832908086,58,48,58_48
21.0596675,92.37223401785634,58,49,58_49
21.0596675,92.38062970663184,58,50,58_50
21.0596675,92.38902539540733,58,51,58_51
21.0596675,92.39742108418281,58,52,58_52
21.0596675,92.4058167729583,58,53,58_53
21.0596675,92.4142124617338,58,54,58_54
21.0596675,92.42260815050928,58,55,58_55
21.0686605,91.96924095663286,59,1,59_1
21.0686605,91.97763664540835,59,2,59_2
21.0686605,91.98603233418383,59,3,59_3
21.0686605,91.99442802295933,59,4,59_4
21.0686605,92.00282371173482,59,5,59_5
21.0686605,92.0112194005103,59,6,59_6
21.0686605,92.0196150892858,59,7,59_7
21.0686605,92.02801077806129,59,8,59_8
21.0686605,92.03640646683678,59,9,59_9
21.0686605,92.04480215561226,59,10,59_10
21.0686605,92.05319784438775,59,11,59_11
21.0686605,92.06159353316325,59,12,59_12
21.0686605,92.06998922193873,59,13,59_13
21.0686605,92.07838491071422,59,14,59_14
21.0686605,92.08678059948971,59,15,59_15
21.0686605,92.0951762882652,59,16,59_16
21.0686605,92.10357197704069,59,17,59_17
21.0686605,92.11196766581618,59,18,59_18
21.0686605,92.12036335459166,59,19,59_19
21.0686605,92.12875904336715,59,20,59_20
21.0686605,92.13715473214265,59,21,59_21
21.0686605,92.14555042091814,59,22,59_22
21.0686605,92.15394610969362,59,23,59_23
21.0686605,92.16234179846911,59,24,59_24
21.0686605,92.17073748724461,59,25,59_25
21.0686605,92.17913317602009,59,26,59_26
21.0686605,92.18752886479558,59,27,59_27
21.0686605,92.19592455357107,59,28,59_28
21.0686605,92.20432024234655,59,29,59_29
21.0686605,92.21271593112205,59,30,59_30
21.0686605,92.22111161989754,59,31,59_31
21.0686605,92.22950730867304,59,32,59_32
21.0686605,92.23790299744851,59,33,59_33
21.0686605,92.24629868622401,59,34,59_34
21.0686605,92.2546943749995,59,35,59_35
21.0686605,92.26309006377498,59,36,59_36
21.0686605,92.27148575255048,59,37,59_37
21.0686605,92.27988144132597,59,38,59_38
21.0686605,92.28827713010145,59,39,59_39
21.0686605,92.29667281887694,59,40,59_40
21.0686605,92.30506850765244,59,41,59_41
21.0686605,92.31346419642792,59,42,59_42
21.0686605,92.32185988520341,59,43,59_43
21.0686605,92.3302555739789,59,44,59_44
21.0686605,92.3386512627544,59,45,59_45
21.0686605,92.34704695152988,59,46,59_46
21.0686605,92.35544264030537,59,47,59_47
21.0686605,92.36383832908086,59,48,59_48
21.0686605,92.37223401785634,59,49,59_49
21.0686605,92.38062970663184,59,50,59_50
21.0686605,92.38902539540733,59,51,59_51
21.0686605,92.39742108418281,59,52,59_52
21.0686605,92.4058167729583,59,53,59_53
21.0686605,92.4142124617338,59,54,59_54
21.0686605,92.42260815050928,59,55,59_55
21.0776535,91.96924095663286,60,1,60_1
21.0776535,91.97763664540835,60,2,60_2
21.0776535,91.98603233418383,60,3,60_3
21.0776535,91.99442802295933,60,4,60_4
21.0776535,92.00282371173482,60,5,60_5
21.0776535,92.0112194005103,60,6,60_6
21.0776535,92.0196150892858,60,7,60_7
21.0776535,92.02801077806129,60,8,60_8
21.0776535,92.03640646683678,60,9,60_9
21.0776535,92.04480215561226,60,10,60_10
21.0776535,92.05319784438775,60,11,60_11
21.0776535,92.06159353316325,60,12,60_12
21.0776535,92.06998922193873,60,13,60_13
21.0776535,92.07838491071422,60,14,60_14
21.0776535,92.08678059948971,60,15,60_15
21.0776535,92.0951762882652,60,16,60_16
21.0776535,92.10357197704069,60,17,60_17
21.0776535,92.11196766581618,60,18,60_18
21.0776535,92.12036335459166,60,19,60_19
21.0776535,92.12875904336715,60,20,60_20
21.0776535,92.13715473214265,60,21,60_21
21.0776535,92.14555042091814,60,22,60_22
21.0776535,92.15394610969362,60,23,60_23
21.0776535,92.16234179846911,60,24,60_24
21.0776535,92.17073748724461,60,25,60_25
21.0776535,92.17913317602009,60,26,60_26
21.0776535,92.18752886479558,60,27,60_27
21.0776535,92.19592455357107,60,28,60_28
21.0776535,92.20432024234655,60,29,60_29
21.0776535,92.21271593112205,60,30,60_30
21.0776535,92.22111161989754,60,31,60_31
21.0776535,92.22950730867304,60,32,60_32
21.0776535,92.23790299744851,60,33,60_33
21.0776535,92.24629868622401,60,34,60_34
21.0776535,92.2546943749995,60,35,60_35
21.0776535,92.26309006377498,60,36,60_36
21.0776535,92.27148575255048,60,37,60_37
21.0776535,92.27988144132597,60,38,60_38
21.0776535,92.28827713010145,60,39,60_39
21.0776535,92.29667281887694,60,40,60_40
21.0776535,92.30506850765244,60,41,60_41
21.0776535,92.31346419642792,60,42,60_42
21.0776535,92.32185988520341,60,43,60_43
21.0776535,92.3302555739789,60,44,60_44
21.0776535,92.3386512627544,60,45,60_45
21.0776535,92.34704695152988,60,46,60_46
21.0776535,92.35544264030537,60,47,60_47
21.0776535,92.36383832908086,60,48,60_48
21.0776535,92.37223401785634,60,49,60_49
21.0776535,92.38062970663184,60,50,60_50
21.0776535,92.38902539540733,60,51,60_51
21.0776535,92.39742108418281,60,52,60_52
21.0776535,92.4058167729583,60,53,60_53
21.0776535,92.4142124617338,60,54,60_54
21.0776535,92.42260815050928,60,55,60_55
21.0866465,91.96924095663286,61,1,61_1
21.0866465,91.97763664540835,61,2,61_2
21.0866465,91.98603233418383,61,3,61_3
21.0866465,91.99442802295933,61,4,61_4
21.0866465,92.00282371173482,61,5,61_5
21.0866465,92.0112194005103,61,6,61_6
21.0866465,92.0196150892858,61,7,61_7
21.0866465,92.02801077806129,61,8,61_8
21.0866465,92.03640646683678,61,9,61_9
21.0866465,92.04480215561226,61,10,61_10
21.0866465,92.05319784438775,61,11,61_11
21.0866465,92.06159353316325,61,12,61_12
21.0866465,92.06998922193873,61,13,61_13
21.0866465,92.07838491071422,61,14,61_14
21.0866465,92.08678059948971,61,15,61_15
21.0866465,92.0951762882652,61,16,61_16
21.0866465,92.10357197704069,61,17,61_17
21.0866465,92.11196766581618,61,18,61_18
21.0866465,92.12036335459166,61,19,61_19
21.0866465,92.12875904336715,61,20,61_20
21.0866465,92.13715473214265,61,21,61_21
21.0866465,92.14555042091814,61,22,61_22
21.0866465,92.15394610969362,61,23,61_23
21.0866465,92.16234179846911,61,24,61_24
21.0866465,92.17073748724461,61,25,61_25
21.0866465,92.17913317602009,61,26,61_26
21.0866465,92.18752886479558,61,27,61_27
21.0866465,92.19592455357107,61,28,61_28
21.0866465,92.20432024234655,61,29,61_29
21.0866465,92.21271593112205,61,30,61_30
21.0866465,92.22111161989754,61,31,61_31
21.0866465,92.22950730867304,61,32,61_32
21.0866465,92.23790299744851,61,33,61_33
21.0866465,92.24629868622401,61,34,61_34
21.0866465,92.2546943749995,61,35,61_35
21.0866465,92.26309006377498,61,36,61_36
21.0866465,92.27148575255048,61,37,61_37
21.0866465,92.27988144132597,61,38,61_38
21.0866465,92.28827713010145,61,39,61_39
21.0866465,92.29667281887694,61,40,61_40
21.0866465,92.30506850765244,61,41,61_41
21.0866465,92.31346419642792,61,42,61_42
21.0866465,92.32185988520341,61,43,61_43
21.0866465,92.3302555739789,61,44,61_44
21.0866465,92.3386512627544,61,45,61_45
21.0866465,92.34704695152988,61,46,61_46
21.0866465,92.35544264030537,61,47,61_47
21.0866465,92.36383832908086,61,48,61_48
21.0866465,92.37223401785634,61,49,61_49
21.0866465,92.38062970663184,61,50,61_50
21.0866465,92.38902539540733,61,51,61_51
21.0866465,92.39742108418281,61,52,61_52
21.0866465,92.4058167729583,61,53,61_53
21.0866465,92.4142124617338,61,54,61_54
21.0866465,92.42260815050928,61,55,61_55
21.0956395,91.96924095663286,62,1,62_1
21.0956395,91.97763664540835,62,2,62_2
21.0956395,91.98603233418383,62,3,62_3
21.0956395,91.99442802295933,62,4,62_4
21.0956395,92.00282371173482,62,5,62_5
21.0956395,92.0112194005103,62,6,62_6
21.0956395,92.0196150892858,62,7,62_7
21.0956395,92.02801077806129,62,8,62_8
21.0956395,92.03640646683678,62,9,62_9
21.0956395,92.04480215561226,62,10,62_10
21.0956395,92.05319784438775,62,11,62_11
21.0956395,92.06159353316325,62,12,62_12
21.0956395,92.06998922193873,62,13,62_13
21.0956395,92.07838491071422,62,14,62_14
21.0956395,92.08678059948971,62,15,62_15
21.0956395,92.0951762882652,62,16,62_16
21.0956395,92.10357197704069,62,17,62_17
21.0956395,92.11196766581618,62,18,62_18
21.0956395,92.12036335459166,62,19,62_19
21.0956395,92.12875904336715,62,20,62_20
21.0956395,92.13715473214265,62,21,62_21
21.0956395,92.14555042091814,62,22,62_22
21.0956395,92.15394610969362,62,23,62_23
21.0956395,92.16234179846911,62,24,62_24
21.0956395,92.17073748724461,62,25,62_25
21.0956395,92.17913317602009,62,26,62_26
21.0956395,92.18752886479558,62,27,62_27
21.0956395,92.19592455357107,62,28,62_28
21.0956395,92.20432024234655,62,29,62_29
21.0956395,92.21271593112205,62,30,62_30
21.0956395,92.22111161989754,62,31,62_31
21.0956395,92.22950730867304,62,32,62_32
21.0956395,92.23790299744851,62,33,62_33
21.0956395,92.24629868622401,62,34,62_34
21.0956395,92.2546943749995,62,35,62_35
21.0956395,92.26309006377498,62,36,62_36
21.0956395,92.27148575255048,62,37,62_37
21.0956395,92.27988144132597,62,38,62_38
21.0956395,92.28827713010145,62,39,62_39
21.0956395,92.29667281887694,62,40,62_40
21.0956395,92.30506850765244,62,41,62_41
21.0956395,92.31346419642792,62,42,62_42
21.0956395,92.32185988520341,62,43,62_43
21.0956395,92.3302555739789,62,44,62_44
21.0956395,92.3386512627544,62,45,62_45
21.0956395,92.34704695152988,62,46,62_46
21.0956395,92.35544264030537,62,47,62_47
21.0956395,92.36383832908086,62,48,62_48
21.0956395,92.37223401785634,62,49,62_49
21.0956395,92.38062970663184,62,50,62_50
21.0956395,92.38902539540733,62,51,62_51
21.0956395,92.39742108418281,62,52,62_52
21.0956395,92.4058167729583,62,53,62_53
21.0956395,92.4142124617338,62,54,62_54
21.0956395,92.42260815050928,62,55,62_55
21.1046325,91.96924095663286,63,1,63_1
21.1046325,91.97763664540835,63,2,63_2
21.1046325,91.98603233418383,63,3,63_3
21.1046325,91.99442802295933,63,4,63_4
21.1046325,92.00282371173482,63,5,63_5
21.1046325,92.0112194005103,63,6,63_6
21.1046325,92.0196150892858,63,7,63_7
21.1046325,92.02801077806129,63,8,63_8
21.1046325,92.03640646683678,63,9,63_9
21.1046325,92.04480215561226,63,10,63_10
21.1046325,92.05319784438775,63,11,63_11
21.1046325,92.06159353316325,63,12,63_12
21.1046325,92.06998922193873,63,13,63_13
21.1046325,92.07838491071422,63,14,63_14
21.1046325,92.08678059948971,63,15,63_15
21.1046325,92.0951762882652,63,16,63_16
21.1046325,92.10357197704069,63,17,63_17
21.1046325,92.11196766581618,63,18,63_18
21.1046325,92.12036335459166,63,19,63_19
21.1046325,92.12875904336715,63,20,63_20
21.1046325,92.13715473214265,63,21,63_21
21.1046325,92.14555042091814,63,22,63_22
21.1046325,92.15394610969362,63,23,63_23
21.1046325,92.16234179846911,63,24,63_24
21.1046325,92.17073748724461,63,25,63_25
21.1046325,92.17913317602009,63,26,63_26
21.1046325,92.18752886479558,63,27,63_27
21.1046325,92.19592455357107,63,28,63_28
21.1046325,92.20432024234655,63,29,63_29
21.1046325,92.21271593112205,63,30,63_30
21.1046325,92.22111161989754,63,31,63_31
21.1046325,92.22950730867304,63,32,63_32
