lat_center,lon_center,lat_bin,lon_bin,grid_id,geometry,union,landcover,elev,slope,total_pop,pop_cell,dist_to_coast_km,hazard_score,hazard_class
20.99898555,92.22111161989754,37,31,37_31,POINT (92.22111161989754 20.99898555),teknaf,0,-32768.0,-32768.0,47708,113,3.1039663202335555,0.24366671701708567,4
20.99898555,92.22950730867304,37,32,37_32,POINT (92.22950730867304 20.99898555),nhilla,0,-32768.0,-32768.0,46896,45,3.6435298734324837,0.21535341157626772,4
20.99898555,92.23790299744851,37,33,37_33,POINT (92.23790299744851 20.99898555),nhilla,0,-32768.0,-32768.0,46896,45,2.8252316233665606,0.2614220780491997,3
20.99898555,92.246298686224,37,34,37_34,POINT (92.246298686224 20.99898555),nhilla,0,-32768.0,-32768.0,46896,1220,2.0069333733006385,0.33256473484888827,3
20.99898555,92.2546943749995,37,35,37_35,POINT (92.2546943749995 20.99898555),nhilla,0,-32768.0,-32768.0,46896,189,1.1886351232319452,0.4569057625847225,2
20.99898555,92.26309006377498,37,36,37_36,POINT (92.26309006377498 20.99898555),nhilla,0,-32768.0,-32768.0,46896,38,0.3703368731660224,0.7297475676105853,1
21.00797855,92.19592455357107,38,28,38_28,POINT (92.19592455357107 21.00797855),teknaf,10,-32768.0,-32768.0,47708,225,0.7191753903746019,0.581674217534084,2
21.00797855,92.20432024234655,38,29,38_29,POINT (92.20432024234655 21.00797855),teknaf,10,-32768.0,-32768.0,47708,390,1.564983674065054,0.38986602921147384,3
21.00797855,92.21271593112203,38,30,38_30,POINT (92.21271593112203 21.00797855),teknaf,10,-32768.0,-32768.0,47708,4,2.4598661050029267,0.2890285258594289,3
21.00797855,92.22111161989754,38,31,38_31,POINT (92.22111161989754 21.00797855),nhilla,10,-32768.0,-32768.0,46896,1,3.370823449134265,0.22878984055008475,4
21.00797855,92.22950730867304,38,32,38_32,POINT (92.22950730867304 21.00797855),nhilla,10,-32768.0,-32768.0,46896,87,3.165859767614501,0.24004648638776208,4
21.00797855,92.23790299744851,38,33,38_33,POINT (92.23790299744851 21.00797855),nhilla,10,-32768.0,-32768.0,46896,55,2.3475615175485784,0.2987249061018902,3
21.00797855,92.246298686224,38,34,38_34,POINT (92.246298686224 21.00797855),nhilla,10,-32768.0,-32768.0,46896,9,1.529263267482656,0.39537204879240884,3
21.00797855,92.2546943749995,38,35,38_35,POINT (92.2546943749995 21.00797855),nhilla,60,-32768.0,-32768.0,46896,3,0.710965017413963,0.5844654857475984,2
21.01697155,92.18752886479558,39,27,39_27,POINT (92.18752886479558 21.01697155),baharchhara,40,-32768.0,-32768.0,28805,2,0.1353489241656981,0.8807864954246042,1
21.01697155,92.19592455357107,39,28,39_28,POINT (92.19592455357107 21.01697155),teknaf,10,-32768.0,-32768.0,47708,260,0.9678111196509157,0.5081788541663477,2
21.01697155,92.20432024234655,39,29,39_29,POINT (92.20432024234655 21.01697155),teknaf,10,-32768.0,-32768.0,47708,3,1.8836302427410827,0.34678509927452883,3
21.01697155,92.21271593112203,39,30,39_30,POINT (92.21271593112203 21.01697155),teknaf,10,-32768.0,-32768.0,47708,62,2.7541562483994446,0.2663714384360913,3
21.01697155,92.22111161989754,39,31,39_31,POINT (92.22111161989754 21.01697155),nhilla,10,-32768.0,-32768.0,46896,436,3.650561075858743,0.21502781786719066,4
21.01697155,92.22950730867304,39,32,39_32,POINT (92.22950730867304 21.01697155),nhilla,10,-32768.0,-32768.0,46896,363,2.7833589170689392,0.26431539325767284,3
21.01697155,92.23790299744851,39,33,39_33,POINT (92.23790299744851 21.01697155),nhilla,10,-32768.0,-32768.0,46896,80,1.890102319212617,0.3460085109624912,3
21.01697155,92.246298686224,39,34,39_34,POINT (92.246298686224 21.01697155),nhilla,40,-32768.0,-32768.0,46896,5,1.0515931616646736,0.48742607388523107,2
21.01697155,92.2546943749995,39,35,39_35,POINT (92.2546943749995 21.01697155),nhilla,80,-32768.0,-32768.0,46896,0,0.2332949115959808,0.81083607059233,1
21.02596455,92.17913317602007,40,26,40_26,POINT (92.17913317602007 21.02596455),baharchhara,30,-32768.0,-32768.0,28805,1,0.057877622220800604,0.9452889247252454,1
21.02596455,92.18752886479558,40,27,40_27,POINT (92.18752886479558 21.02596455),whykong,10,-32768.0,-32768.0,50863,6,0.7107647396685394,0.5845339086154826,2
21.02596455,92.19592455357107,40,28,40_28,POINT (92.19592455357107 21.02596455),whykong,10,-32768.0,-32768.0,50863,312,1.4356215481914785,0.4105728169232736,2
21.02596455,92.20432024234655,40,29,40_29,POINT (92.20432024234655 21.02596455),teknaf,10,-32768.0,-32768.0,47708,36,2.2326687111645342,0.309341936755332,3
21.02596455,92.21271593112203,40,30,40_30,POINT (92.21271593112203 21.02596455),teknaf,10,-32768.0,-32768.0,47708,22,3.0644377967330834,0.2460364877041004,4
21.02596455,92.22111161989754,40,31,40_31,POINT (92.22111161989754 21.02596455),nhilla,10,-32768.0,-32768.0,46896,0,3.6152253169185906,0.21667414510277078,4
21.02596455,92.22950730867304,40,32,40_32,POINT (92.22950730867304 21.02596455),nhilla,40,-32768.0,-32768.0,46896,1,2.684524113560312,0.27140547033459683,3
21.02596455,92.23790299744851,40,33,40_33,POINT (92.23790299744851 21.02596455),nhilla,40,-32768.0,-32768.0,46896,124,1.753822910203608,0.3631315566061811,3
21.02596455,92.246298686224,40,34,40_34,POINT (92.246298686224 21.02596455),nhilla,50,-32768.0,-32768.0,46896,2,0.8231217068469038,0.5485097326439626,2
21.03495755,92.17913317602007,41,26,41_26,POINT (92.17913317602007 21.03495755),whykong,10,-32768.0,-32768.0,50863,187,0.5499543817135277,0.6451802787217942,2
21.03495755,92.18752886479558,41,27,41_27,POINT (92.18752886479558 21.03495755),whykong,10,-32768.0,-32768.0,50863,92,1.369740151197092,0.4219871953027603,2
21.03495755,92.19592455357107,41,28,41_28,POINT (92.19592455357107 21.03495755),whykong,10,-32768.0,-32768.0,50863,156,2.0757513603592592,0.32512380970976673,3
21.03495755,92.20432024234655,41,29,41_29,POINT (92.20432024234655 21.03495755),whykong,10,-32768.0,-32768.0,50863,1,2.7607800502120234,0.26590228267766486,3
21.03495755,92.21271593112203,41,30,41_30,POINT (92.21271593112203 21.03495755),whykong,10,-32768.0,-32768.0,50863,1217,3.5498780162128267,0.21978611216314942,4
21.03495755,92.22111161989754,41,31,41_31,POINT (92.22111161989754 21.03495755),nhilla,10,-32768.0,-32768.0,46896,92,3.565635567117006,0.21902755603234778,4
21.03495755,92.22950730867304,41,32,41_32,POINT (92.22950730867304 21.03495755),nhilla,40,-32768.0,-32768.0,46896,34,2.6342976137091694,0.27515633178412113,3
21.03495755,92.23790299744851,41,33,41_33,POINT (92.23790299744851 21.03495755),nhilla,40,-32768.0,-32768.0,46896,95,1.7034333551512637,0.3699000007137397,3
21.03495755,92.246298686224,41,34,41_34,POINT (92.246298686224 21.03495755),nhilla,40,-32768.0,-32768.0,46896,1751,0.7726669160103771,0.564121770970168,2
21.04395055,92.1707374872446,42,25,42_25,POINT (92.1707374872446 21.04395055),baharchhara,10,-32768.0,-32768.0,28805,251,0.5510403948946865,0.6447285340159684,2
21.04395055,92.17913317602007,42,26,42_26,POINT (92.17913317602007 21.04395055),whykong,40,-32768.0,-32768.0,50863,43,1.2173371615228978,0.4509914041729162,2
21.04395055,92.18752886479558,42,27,42_27,POINT (92.18752886479558 21.04395055),whykong,10,-32768.0,-32768.0,50863,237,1.9048133092310755,0.3442562029105778,3
21.04395055,92.19592455357107,42,28,42_28,POINT (92.19592455357107 21.04395055),whykong,10,-32768.0,-32768.0,50863,824,2.662369939585281,0.27304723894529287,3
21.04395055,92.20432024234655,42,29,42_29,POINT (92.20432024234655 21.04395055),whykong,10,-32768.0,-32768.0,50863,1208,3.4407379810488683,0.22518779632294533,4
21.04395055,92.21271593112203,42,30,42_30,POINT (92.21271593112203 21.04395055),whykong,10,-32768.0,-32768.0,50863,175,4.112500121612928,0.1955990173521038,4
21.04395055,92.22111161989754,42,31,42_31,POINT (92.22111161989754 21.04395055),nhilla,10,-32768.0,-32768.0,46896,1003,3.673379909294433,0.2139778959573128,4
21.04395055,92.22950730867304,42,32,42_32,POINT (92.22950730867304 21.04395055),nhilla,10,-32768.0,-32768.0,46896,1,2.7761978768245172,0.2648166310714948,3
21.04395055,92.23790299744851,42,33,42_33,POINT (92.23790299744851 21.04395055),nhilla,50,-32768.0,-32768.0,46896,63,1.8821864733000766,0.34695881382546684,3
21.04395055,92.246298686224,42,34,42_34,POINT (92.246298686224 21.04395055),nhilla,60,-32768.0,-32768.0,46896,162,0.9881750697756361,0.5029738151343228,2
21.04395055,92.2546943749995,42,35,42_35,POINT (92.2546943749995 21.04395055),nhilla,80,-32768.0,-32768.0,46896,1612,0.0941636662481688,0.9139400538028728,1
21.05294355,92.16234179846911,43,24,43_24,POINT (92.16234179846911 21.05294355),baharchhara,10,-32768.0,-32768.0,28805,503,0.5358517907836332,0.6511044919834178,2
21.05294355,92.1707374872446,43,25,43_25,POINT (92.1707374872446 21.05294355),whykong,10,-32768.0,-32768.0,50863,76,1.2415523011398513,0.4461194144305668,2
21.05294355,92.17913317602007,43,26,43_26,POINT (92.17913317602007 21.05294355),whykong,10,-32768.0,-32768.0,50863,1,1.905569790506976,0.3441665738910081,3
21.05294355,92.18752886479558,43,27,43_27,POINT (92.18752886479558 21.05294355),whykong,10,-32768.0,-32768.0,50863,436,2.557474424060026,0.28109829637474487,3
21.05294355,92.19592455357107,43,28,43_28,POINT (92.19592455357107 21.05294355),whykong,10,-32768.0,-32768.0,50863,349,3.268643628890283,0.23426645251713588,4
21.05294355,92.20432024234655,43,29,43_29,POINT (92.20432024234655 21.05294355),whykong,10,-32768.0,-32768.0,50863,538,3.985082975046652,0.20059846646597526,4
21.05294355,92.21271593112203,43,30,43_30,POINT (92.21271593112203 21.05294355),whykong,10,-32768.0,-32768.0,50863,1273,4.7740110663088124,0.1731898308673101,4
21.05294355,92.22111161989754,43,31,43_31,POINT (92.22111161989754 21.05294355),whykong,10,-32768.0,-32768.0,50863,23,3.9520267076961035,0.2019375215496855,4
21.05294355,92.22950730867304,43,32,43_32,POINT (92.22950730867304 21.05294355),nhilla,40,-32768.0,-32768.0,46896,179,3.05801530417015,0.2464258818768789,4
21.05294355,92.23790299744851,43,33,43_33,POINT (92.23790299744851 21.05294355),nhilla,40,-32768.0,-32768.0,46896,6,2.164035721291137,0.3160520575892656,3
21.05294355,92.246298686224,43,34,43_34,POINT (92.246298686224 21.05294355),nhilla,40,-32768.0,-32768.0,46896,120,1.2700649330643703,0.44051603345552576,2
21.05294355,92.2546943749995,43,35,43_35,POINT (92.2546943749995 21.05294355),nhilla,80,-32768.0,-32768.0,46896,120,0.4254174342221397,0.701548876835302,1
21.06193655,92.15394610969362,44,23,44_23,POINT (92.15394610969362 21.06193655),baharchhara,10,-32768.0,-32768.0,28805,137,0.40269722208863806,0.7129122267106115,1
21.06193655,92.16234179846911,44,24,44_24,POINT (92.16234179846911 21.06193655),whykong,10,-32768.0,-32768.0,50863,639,1.098984771014328,0.476420798192239,2
21.06193655,92.1707374872446,44,25,44_25,POINT (92.1707374872446 21.06193655),whykong,10,-32768.0,-32768.0,50863,8,1.8954338377626974,0.3453713868221905,3
21.06193655,92.17913317602007,44,26,44_26,POINT (92.17913317602007 21.06193655),whykong,10,-32768.0,-32768.0,50863,326,2.574267347738519,0.2797776167003041,3
21.06193655,92.18752886479558,44,27,44_27,POINT (92.18752886479558 21.06193655),whykong,10,-32768.0,-32768.0,50863,258,3.257317947125591,0.2348896681947772,4
21.06193655,92.19592455357107,44,28,44_28,POINT (92.19592455357107 21.06193655),whykong,10,-32768.0,-32768.0,50863,55,3.915264308219997,0.20344785901495857,4
21.06193655,92.20432024234655,44,29,44_29,POINT (92.20432024234655 21.06193655),whykong,10,-32768.0,-32768.0,50863,68,4.633364359165272,0.177513815234237,4
21.06193655,92.21271593112203,44,30,44_30,POINT (92.21271593112203 21.06193655),whykong,10,-32768.0,-32768.0,50863,781,4.4840870865540765,0.18234575494831348,4
21.06193655,92.22111161989754,44,31,44_31,POINT (92.22111161989754 21.06193655),nhilla,40,-32768.0,-32768.0,46896,117,3.9376345395576124,0.20252612703280287,4
21.06193655,92.22950730867304,44,32,44_32,POINT (92.22950730867304 21.06193655),nhilla,10,-32768.0,-32768.0,46896,70,3.3600406050319105,0.22935566215734388,4
21.06193655,92.23790299744851,44,33,44_33,POINT (92.23790299744851 21.06193655),nhilla,40,-32768.0,-32768.0,46896,582,2.525812580825477,0.2836225627642057,3
21.06193655,92.246298686224,44,34,44_34,POINT (92.246298686224 21.06193655),nhilla,40,-32768.0,-32768.0,46896,10,1.7900965364627555,0.35841053774712245,3
21.06193655,92.2546943749995,44,35,44_35,POINT (92.2546943749995 21.06193655),nhilla,80,-32768.0,-32768.0,46896,108,1.074920962343532,0.4819460683796572,2
21.06193655,92.26309006377498,44,36,44_36,POINT (92.26309006377498 21.06193655),nhilla,80,-32768.0,-32768.0,46896,94,0.19803429978825776,0.8347006426917337,1
21.07092955,92.14555042091814,45,22,45_22,POINT (92.14555042091814 21.07092955),baharchhara,10,-32768.0,-32768.0,28805,108,0.41077451684993177,0.7088304956293543,1
21.07092955,92.15394610969362,45,23,45_23,POINT (92.15394610969362 21.07092955),whykong,10,-32768.0,-32768.0,50863,191,1.085354919328018,0.47953467811716133,2
21.07092955,92.16234179846911,45,24,45_24,POINT (92.16234179846911 21.07092955),whykong,10,-32768.0,-32768.0,50863,3,1.7504310597151544,0.363579372937842,3
21.07092955,92.1707374872446,45,25,45_25,POINT (92.1707374872446 21.07092955),whykong,10,-32768.0,-32768.0,50863,7,2.418994754269414,0.29248363097114033,3
21.07092955,92.17913317602007,45,26,45_26,POINT (92.17913317602007 21.07092955),whykong,10,-32768.0,-32768.0,50863,9,3.212021010784859,0.23741571977905734,4
21.07092955,92.18752886479558,45,27,45_27,POINT (92.18752886479558 21.07092955),whykong,10,-32768.0,-32768.0,50863,15,3.9257398924320075,0.20301518590870327,4
21.07092955,92.19592455357107,45,28,45_28,POINT (92.19592455357107 21.07092955),whykong,10,-32768.0,-32768.0,50863,738,4.617239185860076,0.17802339671012002,4
21.07092955,92.20432024234655,45,29,45_29,POINT (92.20432024234655 21.07092955),whykong,10,-32768.0,-32768.0,50863,220,4.325751582276241,0.1877669253909506,4
21.07092955,92.21271593112203,45,30,45_30,POINT (92.21271593112203 21.07092955),whykong,10,-32768.0,-32768.0,50863,16,3.6802441178288636,0.21366406854518818,4
21.07092955,92.22111161989754,45,31,45_31,POINT (92.22111161989754 21.07092955),nhilla,10,-32768.0,-32768.0,46896,13,3.1290320078903755,0.2421875146739114,4
21.07092955,92.22950730867304,45,32,45_32,POINT (92.22950730867304 21.07092955),nhilla,40,-32768.0,-32768.0,46896,14,2.5825794608948365,0.27912849133295303,3
21.07092955,92.23790299744851,45,33,45_33,POINT (92.23790299744851 21.07092955),nhilla,80,-32768.0,-32768.0,46896,6,2.0361269139002234,0.329366995635698,3
21.07092955,92.246298686224,45,34,45_34,POINT (92.246298686224 21.07092955),nhilla,40,-32768.0,-32768.0,46896,19,1.489674366905609,0.40165895319189465,2
21.07092955,92.2546943749995,45,35,45_35,POINT (92.2546943749995 21.07092955),nhilla,80,-32768.0,-32768.0,46896,113,0.7006834224279134,0.5879989107981012,2
21.07992255,92.13715473214263,46,21,46_21,POINT (92.13715473214263 21.07992255),baharchhara,10,-32768.0,-32768.0,28805,1,0.30850736240577936,0.7642295555459714,1
